run_id,machine,operation,status,month,year,n_samples,is_fault,x_mean,x_std,x_rms,x_peak,x_crest,x_kurtosis,x_min,x_max,y_mean,y_std,y_rms,y_peak,y_crest,y_kurtosis,y_min,y_max,z_mean,z_std,z_rms,z_peak,z_crest,z_kurtosis,z_min,z_max
M03_Feb_2021_OP06_001,M03,OP06,good,Feb,2021,189440,0,8.830152027027028,299.7352422566498,299.86528147732105,2399.0,8.00025927703617,12.874369476651928,-2399.0,2256.0,14.768422719594595,207.70173491774588,208.22611987324314,2281.0,10.95443742306945,6.393429150423973,-2281.0,2242.0,-1022.8025021114864,171.6959369577812,1037.1135198681618,2242.0,2.1617691381412167,10.431533120797765,-2242.0,9.0
M03_Feb_2021_OP06_002,M03,OP06,good,Feb,2021,156672,0,9.329497293709151,317.9470050693752,318.08385302045536,2303.0,7.240229197839534,11.850820914281025,-2129.0,2303.0,17.028633067810457,248.95748009780846,249.53917776735744,2648.0,10.611560171400022,6.530561684527738,-2648.0,2584.0,-1022.5365476919935,203.9134716518468,1042.6704634192765,2096.0,2.010222859029201,7.7321663740003235,-2096.0,-37.0
M03_Feb_2021_OP06_003,M03,OP06,good,Feb,2021,184320,0,8.813975694444444,305.08434759088794,305.21164019824016,2178.0,7.136031897686968,12.126504326785465,-2178.0,2078.0,17.981873914930556,212.0622715429122,212.8232947809809,3472.0,16.314003613058798,9.660812539191022,-2644.0,3472.0,-1022.4938693576389,171.1907558123676,1036.7256087073213,2246.0,2.1664363078679094,10.798223773117911,-2246.0,91.0
M03_Feb_2021_OP06_004,M03,OP06,good,Feb,2021,190464,0,9.644016717069892,310.31428293599544,310.46410622247487,2203.0,7.09582832877098,11.297216114614445,-2203.0,2201.0,19.089155955981184,227.98758891610532,228.78535043767727,3455.0,15.10149139090602,7.851690244193823,-2699.0,3455.0,-1022.4116420950941,174.7790396972538,1037.2431145151463,2219.0,2.139324878562592,9.970420399427343,-2219.0,181.0
M03_Feb_2021_OP06_005,M03,OP06,good,Feb,2021,157696,0,9.683283025568182,317.8107879932035,317.95827231731874,2533.0,7.966454156198505,11.997402076422686,-2533.0,2131.0,20.104739498782468,273.0596212341539,273.79875328213876,2900.0,10.59172098205891,5.8377093862565275,-2900.0,2744.0,-1022.7296126724838,203.86477743447048,1042.8502807764953,2059.0,1.974396553325843,7.874996398154759,-2059.0,17.0
M03_Aug_2019_OP07_000,M03,OP07,bad,Aug,2019,29472,1,9.296416938110749,562.0541899819838,562.131066428632,2451.0,4.360193105091761,4.620353855029571,-2451.0,2250.0,16.718105320304016,293.2551671123699,293.73131954833275,3027.0,10.30533619858646,5.933526773844484,-2426.0,3027.0,-1015.6406419652552,275.23672782957317,1052.2742845655434,2133.0,2.027038036837192,4.446815364271444,-2133.0,273.0
M03_Aug_2021_OP07_000,M03,OP07,bad,Aug,2021,40000,1,7.382725,479.6169069648967,479.6737246035059,2389.0,4.980468759206535,6.795552175777075,-2375.0,2389.0,9.6704,266.25139720542313,266.42695650027605,2742.0,10.291751390393408,7.696142629693734,-2742.0,2639.0,-1024.942125,236.25579363368928,1051.8189766423689,2008.0,1.909073751844605,6.024638007333665,-2008.0,54.0
M03_Feb_2021_OP07_000,M03,OP07,bad,Feb,2021,36000,1,1.4540555555555557,541.7725842600147,541.7745355157746,2894.0,5.341705470237511,5.864386234054659,-2894.0,2361.0,12.823166666666667,348.40181377410096,348.63771661202185,2600.0,7.457598177461061,5.7653490807331895,-2281.0,2600.0,-1021.6840833333333,269.1453792449017,1056.5403926521483,2106.0,1.9932981404652952,4.732829649961222,-2106.0,316.0
M03_Aug_2019_OP07_000,M03,OP07,good,Aug,2019,48128,0,13.534678357712766,439.97315632370504,440.18128743017934,4885.0,11.097700287350014,8.46991383889186,-4885.0,3894.0,17.956324800531913,192.48679170471627,193.32251441856695,2035.0,10.526451128159731,9.286133860735227,-1844.0,2035.0,-1019.6303399268617,210.2661573602641,1041.0849566824118,2039.0,1.9585337266783764,7.572305458708845,-2039.0,300.0
M03_Aug_2019_OP07_001,M03,OP07,good,Aug,2019,49152,0,13.582438151041666,442.1894535798786,442.3980057407565,7171.0,16.209385908041767,11.796607805897628,-7171.0,6349.0,17.88916015625,192.93769793515216,193.76526349067828,2262.0,11.673919046428159,10.19217930522044,-2262.0,2112.0,-1019.715576171875,207.33024899501132,1040.5794964517954,2457.0,2.3611843289032364,7.959885659983944,-2457.0,564.0
M03_Aug_2019_OP07_002,M03,OP07,good,Aug,2019,41984,0,10.820884146341463,470.11693362876,470.2414516163122,2326.0,4.946395074285947,6.682574887225693,-2326.0,2276.0,18.01195693597561,205.22241209016343,206.01133225327263,2309.0,11.208121294809597,12.536954927038995,-2106.0,2309.0,-1020.4409536966464,225.87334408728776,1045.140424799699,1911.0,1.8284624292149476,6.517316584241097,-1911.0,-171.0
M03_Aug_2019_OP07_003,M03,OP07,good,Aug,2019,45056,0,11.582919034090908,458.04039215789186,458.18682309894695,2248.0,4.906295612771337,6.888595312247312,-2248.0,2055.0,18.296630859375,201.5047249456912,202.33368695361358,1766.0,8.728156080133447,9.63660039720199,-1766.0,1493.0,-1020.1597345525569,215.2254731490294,1042.6158872252843,1905.0,1.827135020040583,7.278309128942213,-1905.0,-165.0
M03_Aug_2019_OP07_004,M03,OP07,good,Aug,2019,49152,0,12.366495768229166,449.50735851077127,449.67743502750574,2293.0,5.0992107261502735,7.217809065518086,-2244.0,2293.0,17.973286946614582,199.9437163401072,200.74991593412585,1667.0,8.303864000356592,9.648753920832275,-1667.0,1657.0,-1020.5118611653646,207.51805861413465,1041.3972361352683,1905.0,1.8292731475547699,7.7535590980291715,-1905.0,-148.0
M03_Aug_2019_OP07_005,M03,OP07,good,Aug,2019,48128,0,12.73622423537234,460.68298419394296,460.85900591570345,5621.0,12.196788883036707,8.161649352678095,-5621.0,5545.0,16.38268783244681,216.92852852308397,217.54626852190742,1700.0,7.814429599507499,6.588101470865442,-1510.0,1700.0,-1020.1971825132979,219.29027262722684,1043.499168603883,3129.0,2.9985649190179497,7.010132245311756,-3129.0,515.0
M03_Aug_2019_OP07_006,M03,OP07,good,Aug,2019,49152,0,12.861104329427084,455.6938260871401,455.87528024505684,6353.0,13.935829107875579,10.050709117074922,-5967.0,6353.0,16.666219075520832,214.07281538739474,214.72059320465482,2061.0,9.598520427128369,7.353630225667374,-2061.0,2018.0,-1020.0527954101562,215.24226949734413,1042.5147193217185,2924.0,2.8047565620007884,7.3195458351291585,-2924.0,952.0
M03_Aug_2019_OP07_007,M03,OP07,good,Aug,2019,49152,0,12.932902018229166,454.4273282154648,454.6113247419809,6851.0,15.070016137165856,9.591648941363799,-6851.0,6269.0,16.6123046875,213.41727033209733,214.06284110754453,1893.0,8.843197587240105,6.738421518737565,-1893.0,1764.0,-1020.182373046875,217.79995411284216,1043.172514154351,3693.0,3.5401622932844767,7.43774260401911,-3693.0,796.0
M03_Aug_2019_OP07_008,M03,OP07,good,Aug,2019,49152,0,11.421000162760416,446.7561253156722,446.90208631398264,2322.0,5.195768986338137,7.333305436899093,-2258.0,2322.0,16.909932454427082,206.2718034300341,206.96377148160963,1756.0,8.484576732580631,8.377994096686571,-1735.0,1756.0,-1020.0910237630209,214.40747914528913,1042.3800956826283,1987.0,1.90621444924921,7.276729717474436,-1987.0,-95.0
M03_Aug_2019_OP07_009,M03,OP07,good,Aug,2019,50176,0,11.774553571428571,445.9233272150986,446.0787529869477,2383.0,5.342106038549042,7.349455214049791,-2383.0,2117.0,16.824298469387756,208.6379042551529,209.31515021844308,2586.0,12.354576328092966,9.351016004853479,-1983.0,2586.0,-1020.3697185905612,213.98390764307075,1042.5658134366288,1946.0,1.8665488307019817,7.2109523026122275,-1946.0,-52.0
M03_Aug_2019_OP07_010,M03,OP07,good,Aug,2019,45056,0,10.614324396306818,459.8002993440505,459.9227969553895,2334.0,5.074764754977752,6.819933737310976,-2217.0,2334.0,16.720015092329547,219.7551810524523,220.39033214749645,2018.0,9.156481504140805,7.651365863017784,-2018.0,2006.0,-1020.3844549005681,226.8244555592318,1045.2912366620471,1998.0,1.9114290160704495,6.4453555465819115,-1998.0,-23.0
M03_Aug_2019_OP07_011,M03,OP07,good,Aug,2019,50176,0,11.855428890306122,454.0726692331731,454.2274101578545,2379.0,5.237464641716014,7.101527083545337,-2358.0,2379.0,18.289321588010203,222.69820513771154,223.4479578239817,2016.0,9.022235063737206,6.800521976211563,-1795.0,2016.0,-1020.9486407844388,227.59440586521546,1046.0092450359764,2131.0,2.0372668885222964,6.5470257654938475,-2131.0,-81.0
M03_Aug_2019_OP07_012,M03,OP07,good,Aug,2019,49152,0,13.731282552083334,445.59791869220084,445.80943604117033,8467.0,18.992419889510987,19.665275661146975,-8467.0,8046.0,17.067708333333332,200.02992434960365,200.7567615375878,2996.0,14.923532224039473,10.694274287181583,-2596.0,2996.0,-1019.6803385416666,207.66011660672146,1040.6107422266816,2801.0,2.691688530916437,8.180541953239398,-2801.0,946.0
M03_Aug_2019_OP07_013,M03,OP07,good,Aug,2019,46080,0,10.922699652777778,470.6573072653767,470.7840335546651,2879.0,6.115330586430572,6.74694587266712,-2879.0,2153.0,18.279969618055556,228.15667517499634,228.88780158878242,1655.0,7.230616872162356,6.1549562726469755,-1608.0,1655.0,-1020.6846137152778,240.40656461170343,1048.6145130521068,2127.0,2.0283907704167996,5.877929994240069,-2127.0,-60.0
M03_Aug_2019_OP07_014,M03,OP07,good,Aug,2019,50176,0,11.692083864795919,456.4283446489076,456.5780750584103,2578.0,5.6463508451872,7.12308268225441,-2578.0,2104.0,18.116689253826532,219.219103050777,219.96642828374263,1676.0,7.619344520328653,7.24322524140096,-1676.0,1641.0,-1020.9131855867347,227.312095981539,1045.9132475900547,2145.0,2.050839307124573,6.59248858809619,-2145.0,-60.0
M03_Aug_2019_OP07_015,M03,OP07,good,Aug,2019,48128,0,12.872693650265957,442.352661269515,442.5399226895082,4300.0,9.716637481805085,8.130772409981711,-4300.0,3542.0,17.196351396276597,201.5344328594436,202.26675982306585,2199.0,10.871781413434364,8.020064886659156,-1608.0,2199.0,-1019.7124958444149,210.2168854729237,1041.1554701960617,2974.0,2.856441794845453,7.713328156775894,-2974.0,-150.0
M03_Aug_2019_OP07_016,M03,OP07,good,Aug,2019,48128,0,13.042407746010639,450.75220806567813,450.94085806887983,8657.0,19.197639435630094,23.271279635221017,-8362.0,8657.0,17.12653756648936,199.93826795097604,200.67044944448762,2473.0,12.323687951295078,10.039269685490833,-2473.0,1983.0,-1019.6973487367021,212.02968749824583,1041.5081715480026,3082.0,2.9591702534788533,8.468025870460737,-3082.0,1165.0
M03_Aug_2019_OP07_017,M03,OP07,good,Aug,2019,48128,0,11.860517785904255,455.63289922923445,455.7872428471287,8196.0,17.982074155482547,19.94735334365938,-8196.0,7759.0,18.01911569148936,211.06202541927107,211.829806930914,2931.0,13.836579669620876,11.002449481746318,-2931.0,2371.0,-1019.320665724734,213.16248442774634,1041.3706661611534,3255.0,3.125688197074955,7.956627911496286,-3255.0,730.0
M03_Aug_2019_OP07_018,M03,OP07,good,Aug,2019,49152,0,12.508768717447916,440.7480890200971,440.925557514751,7031.0,15.946002403738596,11.028447105985427,-7031.0,6437.0,17.978271484375,200.74468806180917,201.5481283232344,1608.0,7.97824327805792,8.23881843649206,-1608.0,1585.0,-1019.2593383789062,210.39505441622063,1040.7476532740345,3736.0,3.5897270469427527,8.332284651934634,-3736.0,958.0
M03_Aug_2019_OP07_019,M03,OP07,good,Aug,2019,47104,0,12.583963145380435,455.8767405559815,456.05039053638575,6238.0,13.678313031731314,8.161477896288002,-6238.0,4362.0,16.64932914402174,206.19422745276376,206.86531752758373,1501.0,7.255928726669488,6.828192425244602,-1462.0,1501.0,-1019.7346722146739,216.61088072481726,1042.486966520517,2203.0,2.1132158681589073,7.066472662649668,-2203.0,210.0
M03_Aug_2019_OP07_020,M03,OP07,good,Aug,2019,50176,0,2.7323820153061225,401.7987368530876,401.808027356615,1991.0,4.95510259737279,9.333399172635534,-1991.0,1940.0,3.953224649234694,148.29920458989795,148.35188595742127,890.0,5.999249650627565,4.9469183042255915,-856.0,890.0,-1032.161431760204,150.81681729991377,1043.121725204566,2213.0,2.1215165464663386,5.972173038665766,-2213.0,-230.0
M03_Aug_2019_OP07_021,M03,OP07,good,Aug,2019,50176,0,2.572644292091837,401.9508289997483,401.9590618859569,1899.0,4.724361707607878,9.281177807471684,-1899.0,1883.0,3.5236766581632653,148.731305759149,148.77304060216272,940.0,6.318349051651601,4.804615136139359,-780.0,940.0,-1032.1143176020407,148.2518593640278,1042.7073311356442,2219.0,2.128113933545686,6.33445850154891,-2219.0,-351.0
M03_Aug_2020_OP07_000,M03,OP07,good,Aug,2020,45056,0,10.260276100852273,451.943977075599,452.0604292354898,2408.0,5.326721482949377,7.13717245878396,-2408.0,2143.0,19.69491299715909,232.20641231793232,233.04014143389816,2199.0,9.436142573848148,7.1071682567482535,-1674.0,2199.0,-1020.9737215909091,228.35176574102653,1046.1987713127155,2030.0,1.9403578513601791,6.574465159922753,-2030.0,-17.0
M03_Aug_2020_OP07_001,M03,OP07,good,Aug,2020,45056,0,10.655894886363637,432.12320935335237,432.25457332186835,2221.0,5.138175827572295,8.335575948008909,-2121.0,2221.0,18.634743430397727,210.72497395380103,211.54731931779915,1944.0,9.18943339139933,8.63643603499966,-1528.0,1944.0,-1020.9756747159091,209.63349329801486,1042.2751699402297,2024.0,1.9419056103160053,8.595409164478808,-2024.0,-52.0
M03_Aug_2020_OP07_002,M03,OP07,good,Aug,2020,49152,0,10.372395833333334,439.2985585969305,439.4209942420413,2184.0,4.970176729419105,7.639998226229861,-1971.0,2184.0,13.208964029947916,215.8149564630665,216.2188062216137,1725.0,7.9780294329807715,8.029767934464155,-1725.0,1547.0,-1021.3044026692709,212.79050386160657,1043.2365414637816,1989.0,1.9065666519015936,7.634234604668247,-1989.0,-64.0
M03_Aug_2020_OP07_003,M03,OP07,good,Aug,2020,49152,0,10.141682942708334,438.5993558647872,438.7165926858895,2201.0,5.016906213929918,7.685535698207548,-2100.0,2201.0,13.37896728515625,215.76599820776292,216.1803939958701,2172.0,10.04716459181536,8.52476152536912,-1637.0,2172.0,-1021.4145304361979,215.13404823639297,1043.8248424409037,2088.0,2.000335607186138,7.368056656433083,-2088.0,-31.0
M03_Aug_2020_OP07_004,M03,OP07,good,Aug,2020,51128,0,9.376329995305898,453.7311201942068,453.8279905392247,2309.0,5.087830737933365,7.23198024033791,-2127.0,2309.0,12.758488499452355,227.5117281506514,227.86918500509577,2065.0,9.062216990655498,6.355749295301924,-2065.0,2016.0,-1022.0284971053044,234.54596772065906,1048.5962330036036,2188.0,2.086599141914408,6.410705847661962,-2188.0,204.0
M03_Aug_2020_OP07_005,M03,OP07,good,Aug,2020,50288,0,9.088868119630925,457.72213832728,457.81236706602164,2346.0,5.124370088634326,7.040063084156572,-2346.0,2322.0,11.585944957047406,210.2028158750958,210.5218704134256,2123.0,10.08446293884253,8.225443683589436,-2123.0,1758.0,-1021.8991807190582,221.18625200137615,1045.562668436808,2244.0,2.1462128170231467,7.23275923710258,-2244.0,1.0
M03_Aug_2021_OP07_000,M03,OP07,good,Aug,2021,49152,0,11.449747721354166,442.7692804373316,442.91729749680695,2332.0,5.265091278167595,7.806335985245217,-2143.0,2332.0,17.893168131510418,208.01919017327177,208.78732946739441,3250.0,15.566078690170427,25.37359726540333,-3060.0,3250.0,-1022.3153686523438,212.1985481708953,1044.1058072957037,2123.0,2.033318831449369,7.938352241324523,-2123.0,60.0
M03_Aug_2021_OP07_001,M03,OP07,good,Aug,2021,49152,0,12.1553955078125,438.9321764781823,439.1004545520598,2190.0,4.987469216432691,8.093129081039963,-2190.0,2069.0,19.119405110677082,207.80575569664865,208.68345347066068,3049.0,14.610645689878169,26.993685426406245,-3049.0,2785.0,-1022.0061238606771,206.4113054494559,1042.64190603777,2178.0,2.0889242868405304,7.94612359440486,-2178.0,-66.0
M03_Aug_2021_OP07_002,M03,OP07,good,Aug,2021,46080,0,7.309396701388889,447.14747175875175,447.20721011672197,2449.0,5.47620866703112,8.192678218963698,-2449.0,2301.0,1.3528645833333333,246.37372501739495,246.37743935175513,3191.0,12.951672882045758,19.800481778767676,-3191.0,3078.0,-1018.9304470486111,222.9880042630084,1043.0450162710533,2131.0,2.043056595599727,6.704635357476334,-2131.0,-107.0
M03_Aug_2021_OP07_003,M03,OP07,good,Aug,2021,48128,0,11.046916555851064,442.33175725770644,442.46968014100406,2223.0,5.024073060309093,8.077540742256838,-2223.0,2153.0,14.50847739361702,210.25270326441822,210.7526871626471,2805.0,13.309438839255503,13.640385208533585,-2805.0,2551.0,-1022.8773271276596,213.31487707101874,1044.8833729807595,1924.0,1.8413538292904088,7.367004099361753,-1924.0,-150.0
M03_Aug_2021_OP07_004,M03,OP07,good,Aug,2021,49152,0,11.215861002604166,437.85249410518577,437.99612113826015,2475.0,5.6507349735609385,8.310854541407382,-2475.0,2149.0,14.32696533203125,203.72142457326999,204.2245841366503,2875.0,14.077639144934121,14.50370201218152,-2875.0,2467.0,-1023.0042317708334,209.78679571548653,1044.2931379060212,2356.0,2.256071513334049,7.710729556625858,-2356.0,201.0
M03_Feb_2020_OP07_000,M03,OP07,good,Feb,2020,49152,0,11.861165364583334,451.65486684610994,451.81058640716174,2344.0,5.188014779909648,7.11545167775795,-2114.0,2344.0,22.9244384765625,255.24205272688673,256.2694584996435,2131.0,8.315466120996874,6.016626841724822,-2059.0,2131.0,-1021.4213256835938,237.83568415611688,1048.745601763954,2115.0,2.01669498917816,6.074393852963375,-2115.0,121.0
M03_Feb_2020_OP07_001,M03,OP07,good,Feb,2020,46080,0,11.571918402777778,457.7156846261043,457.8619412533257,2350.0,5.132551514474518,6.941096215898198,-2350.0,2219.0,22.844921875,260.8080451421017,261.80665932385955,2221.0,8.483359459747673,6.17503401382584,-2221.0,2045.0,-1021.3456814236112,243.64695135844218,1050.0051608772803,2135.0,2.0333233393026426,5.784761348421423,-2135.0,87.0
M03_Feb_2020_OP07_002,M03,OP07,good,Feb,2020,49152,0,11.810831705729166,503.4239882816479,503.5625162012973,2828.0,5.6159859183591765,5.932734724108587,-2828.0,2426.0,21.835286458333332,234.77049419863673,235.78372437678897,2242.0,9.50871399595513,8.121260821275877,-2242.0,2192.0,-1020.9836629231771,257.17711594796333,1052.8759228528972,2295.0,2.1797440231907044,5.489278495609871,-2295.0,222.0
M03_Feb_2020_OP07_003,M03,OP07,good,Feb,2020,46080,0,10.676258680555556,528.7283963939933,528.8361746824604,2844.0,5.377846932857192,5.513648336562091,-2844.0,2576.0,22.54351128472222,278.8453890085892,279.75518024228944,2145.0,7.6674183410733106,4.958908605746421,-2143.0,2145.0,-1021.5468967013888,288.5470978225401,1061.5165989385416,2748.0,2.5887489679839666,4.907381348412215,-2748.0,384.0
M03_Feb_2020_OP07_004,M03,OP07,good,Feb,2020,49152,0,11.741536458333334,502.12871354282834,502.26597400438953,2662.0,5.2999807627357525,5.881516262216422,-2611.0,2662.0,22.3895263671875,248.34444692278979,249.3516697524469,2139.0,8.578246145789084,5.8983341599279955,-2139.0,1918.0,-1020.9547119140625,265.54111363778884,1054.9220856591844,2723.0,2.5812332844453545,5.314449517835239,-2723.0,288.0
M03_Feb_2020_OP07_005,M03,OP07,good,Feb,2020,46080,0,10.839887152777777,524.5806020060492,524.6925872875602,2574.0,4.905729683177909,5.557141668772926,-2486.0,2574.0,22.714952256944443,278.5152766924694,279.44002649426955,1811.0,6.4808181659585475,4.739779984309337,-1811.0,1788.0,-1021.4666449652777,293.4067439927511,1062.7707298364255,2900.0,2.728716475327043,4.880633234403624,-2900.0,376.0
M03_Feb_2020_OP07_006,M03,OP07,good,Feb,2020,49152,0,12.529093424479166,441.20116766048903,441.3790304568379,2285.0,5.176956407817948,7.556274622684025,-2285.0,2153.0,22.15875244140625,211.6397736816263,212.79662618042028,1871.0,8.792432631961312,9.076598236985427,-1871.0,1819.0,-1020.6211954752604,210.94698454943108,1042.1930027321464,1938.0,1.8595404065460652,7.523080582236765,-1938.0,-122.0
M03_Feb_2020_OP07_007,M03,OP07,good,Feb,2020,49152,0,12.433329264322916,440.316737376479,440.4922438482456,2900.0,6.583543843280658,7.619928660472978,-2900.0,2256.0,22.142720540364582,214.0164593610253,215.15888303846083,1821.0,8.463512982982378,8.840952077557,-1821.0,1762.0,-1020.4353434244791,212.23074223604152,1042.2716431237568,1953.0,1.8737917441049536,7.36002877140611,-1953.0,-109.0
M03_Feb_2020_OP07_008,M03,OP07,good,Feb,2020,49152,0,12.474222819010416,438.9294589485509,439.10667971212416,2313.0,5.267512672584233,7.583407500081191,-2313.0,2176.0,22.03369140625,210.07666477345137,211.22899573525154,2102.0,9.9512852990817,8.680025062702446,-2102.0,1875.0,-1020.59228515625,211.8667414712679,1042.3512501369726,1907.0,1.8295176407659186,7.410308686942254,-1907.0,-97.0
M03_Feb_2020_OP07_009,M03,OP07,good,Feb,2020,46080,0,11.650911458333333,446.48420262978397,446.63619080383967,2197.0,4.918992337020247,7.273034239759507,-2162.0,2197.0,20.6869140625,212.6980403825519,213.7016724221103,2100.0,9.826783179553287,9.168632862038965,-1873.0,2100.0,-1020.049609375,216.69595137595294,1042.812706543615,1983.0,1.901587876285685,7.226312469762021,-1983.0,-115.0
M03_Feb_2020_OP07_010,M03,OP07,good,Feb,2020,49152,0,12.155110677083334,439.83369228426807,440.0016177060993,2235.0,5.079526779133063,7.539226954812417,-2235.0,2160.0,20.167154947916668,193.7564430346163,194.80316567273692,1850.0,9.496765587002526,9.846051976379998,-1850.0,1670.0,-1020.2732137044271,211.17663865466739,1041.8987490712539,1991.0,1.9109342455538725,7.5640112545949245,-1991.0,-113.0
M03_Feb_2020_OP07_011,M03,OP07,good,Feb,2020,49152,0,12.2216796875,438.0114487399351,438.18192418405465,2051.0,4.680704261863834,7.601628360871859,-2049.0,2051.0,20.065409342447918,198.969354858864,199.9785609134953,1873.0,9.36600399284903,9.901655126981101,-1873.0,1778.0,-1020.2938232421875,211.27414921278145,1041.938698711083,2016.0,1.934854711216569,7.530269349042805,-2016.0,-42.0
M03_Feb_2020_OP07_012,M03,OP07,good,Feb,2020,48128,0,11.936814328457446,500.3378685753023,500.4802396366799,2574.0,5.143060197278872,6.099419303001123,-2574.0,2459.0,21.72776761968085,242.82360061204648,243.79375894377097,2254.0,9.245519695686166,8.23341241546386,-2254.0,2160.0,-1020.806993849734,256.7240179092425,1052.5940053334884,2301.0,2.186028030124478,5.449297803107433,-2301.0,152.0
M03_Feb_2020_OP07_013,M03,OP07,good,Feb,2020,46080,0,10.84685329861111,505.5702305233175,505.68657508172186,2537.0,5.0169415701613325,5.825588091554942,-2537.0,2379.0,21.631380208333333,240.5386687944818,241.50935343199214,2346.0,9.713909489060937,7.606912716863154,-2346.0,2127.0,-1020.9828559027778,262.3802484974165,1054.1581412904604,2258.0,2.1419936075585793,5.262631207176932,-2258.0,119.0
M03_Feb_2021_OP07_000,M03,OP07,good,Feb,2021,50176,0,10.697684151785714,434.9031754149734,435.0347255475573,2836.0,6.519019824062236,9.272964569520637,-2836.0,2603.0,13.689233896683673,229.41749884433733,229.82555101787452,2644.0,11.504377943574973,14.453689799827718,-2623.0,2644.0,-1022.0091677295918,212.58564965198212,1043.88476249119,2063.0,1.9762717822192666,7.685843136793637,-2063.0,-27.0
M03_Feb_2021_OP07_001,M03,OP07,good,Feb,2021,49152,0,10.99188232421875,432.8147992700154,432.9543531876925,2787.0,6.437168212954292,8.861785789289172,-2787.0,2289.0,13.618693033854166,193.10239212631836,193.582030790197,2377.0,12.27903225468369,13.001258147680405,-2350.0,2377.0,-1022.8774820963541,209.81142851286884,1044.1739217747147,2260.0,2.164390388297406,8.190118066012493,-2260.0,548.0
M03_Feb_2021_OP07_002,M03,OP07,good,Feb,2021,50176,0,11.165636957908163,427.6037407597734,427.74949510248086,2114.0,4.942144933434754,8.791951160676005,-2014.0,2114.0,16.504324776785715,204.31853034793787,204.98403493901378,3148.0,15.357293561601436,21.6013280610893,-3148.0,2576.0,-1022.2409717793367,206.021519115582,1042.7950281445796,2061.0,1.9764190894418514,8.366309286993399,-2061.0,-52.0
M03_Feb_2021_OP07_003,M03,OP07,good,Feb,2021,49152,0,11.254292805989584,430.98602674909876,431.1329427908957,2153.0,4.993819275471671,8.70670920985461,-2055.0,2153.0,17.451497395833332,212.9236264735514,213.63760313204511,3244.0,15.184592751655938,23.49186605003652,-3244.0,2697.0,-1022.2035522460938,209.07569307737927,1043.366065990417,2057.0,1.9715036429207513,8.104702271623278,-2057.0,-1.0
M03_Feb_2021_OP07_004,M03,OP07,good,Feb,2021,50176,0,11.638213488520408,439.50205454904886,439.65612012803774,2340.0,5.322341468415223,8.03895827646159,-2340.0,2330.0,18.253966039540817,217.67238170871468,218.43642790275868,3183.0,14.571745338268284,26.04589111477298,-3183.0,3093.0,-1022.2424864477041,210.45447817936775,1043.6813634843415,2071.0,1.9843221048672788,7.888068288040695,-2071.0,23.0
M03_Feb_2021_OP07_005,M03,OP07,good,Feb,2021,50176,0,11.374980070153061,437.2695923383295,437.41751971694646,2641.0,6.037709696010793,8.219388259587278,-2479.0,2641.0,19.238022161989797,210.23380507469255,211.11218414124997,3076.0,14.570452257468588,24.725070688435125,-3076.0,2990.0,-1022.5742586096939,211.6450871699102,1044.2469809840602,2082.0,1.9937812011081892,7.899735832368809,-2082.0,-5.0
M03_Aug_2019_OP08_000,M03,OP08,good,Aug,2019,71680,0,11.218289620535714,314.42471204648035,314.6247758322957,2235.0,7.103699936178328,12.459396212044348,-2035.0,2235.0,19.5505859375,235.69825099355336,236.50769740522114,2564.0,10.841084785527988,6.789209347452023,-2428.0,2564.0,-1019.7974051339286,203.04514054862167,1039.8144433591522,2037.0,1.959003371235554,7.102602613121414,-2037.0,5.0
M03_Aug_2019_OP08_001,M03,OP08,good,Aug,2019,74752,0,11.481204516267123,327.6737337533322,327.87481429502026,7989.0,24.366006938280822,20.946736459078306,-7989.0,5627.0,19.062366224315067,230.97140495873793,231.7566907657322,2808.0,12.116155053484194,6.930103567139516,-2164.0,2808.0,-1019.9801209332192,200.8119608815076,1039.559950523307,2332.0,2.243256869241729,7.38560818166798,-2332.0,216.0
M03_Aug_2019_OP08_002,M03,OP08,good,Aug,2019,74752,0,10.574205372431507,320.3238264031294,320.4983113540546,2201.0,6.867430878812196,12.18354795548222,-2086.0,2201.0,18.824446168664384,199.0707656186151,199.95881950426323,1885.0,9.426941030524592,9.274201862367155,-1639.0,1885.0,-1020.5024748501712,163.33181668259166,1033.4904854502338,1948.0,1.8848746335108888,12.740604228371561,-1948.0,-105.0
M03_Aug_2019_OP08_003,M03,OP08,good,Aug,2019,75776,0,10.590767525337839,318.44489512515855,318.62095911607724,2057.0,6.45594692108943,12.243436116784912,-1992.0,2057.0,18.70313819679054,199.02058755613845,199.8974778470174,1893.0,9.4698543492816,8.99596129606125,-1870.0,1893.0,-1020.4625475084459,163.00883844077558,1033.4000640009842,1991.0,1.9266497742331317,12.726461534886882,-1991.0,-167.0
M03_Aug_2019_OP08_004,M03,OP08,good,Aug,2019,75776,0,10.728515625,319.55291303489764,319.73295932168884,2254.0,7.049632933626376,12.087353589093128,-2254.0,1967.0,18.55376372466216,200.2685973837633,201.12621223105276,1829.0,9.09379229942865,8.810993682764154,-1614.0,1829.0,-1020.396655933277,163.19615309315415,1033.3645628838929,1912.0,1.8502666616165249,12.677540640101213,-1912.0,-97.0
